tweet_id,text,misogyny,category
501,نوال برّي مراسلة من بلادي� خلّيكي قويّة متل ما انتِ و الله يكسر الإيد لنمدّت عليكي مستخدم@,none,none
273,والله عقليات البنات في الدوام يُرثى لهاا 🤕 الطول طول نخله والتصرفات تصرفات بيبي,misogyny,discredit
4136,مستخدم@ الوحيدة اللي متفق علي كرهها جميع اجناس الارض هي مستخدم@ اشعر انك ماتسوين دوش حمام وريحتك مقرفة مدري ليش,misogyny,stereotyping & objectification
6569,مستخدم@ أول شي سماحة السيد يا بقرة.. تاني شي نحن ما منخاف لا من أميركا و لا من إسرائيل، بقى تطمني السيد ما بخاف.… https://t.co/Q2z5zP6tfx,misogyny,discredit
1694,مستخدم@ ازا استقال احسن مشان كل واحد يتصرف علا كيفو,none,none
2952,RT مستخدم@: بس لانها حيادية و قلبها ع وطنها و لان ما بهمها ولا زعيم. اصلاً كل يلي طلعوا (#) ضدها لم و لن يكونوا مثلها!! #كلنا_ديما…,none,none
1926,مستخدم@ مستخدم@ أهم شي حبته تبكي عليه طب يمكن شين يمكن عاطل لا جد بعض الحريم يبغالهم كوية في دمجهم 😂,misogyny,derailing
5382,RT مستخدم@: مستخدم@ اجر السيد حسن اشرف من راسك.. والحزب بطولو وعرضو مش حيبعت حمودي وعلوشي ليمدحوا السيد بس اذا بدك ببعتلك انا شب…,misogyny,dominance
3936,مستخدم@ فرشي الطرقات وقعدي ما حدا سائل عنك ... شرشوحة .,misogyny,discredit
1815,مستخدم@ مستخدم@ مستخدم@ مين بدو يحضرك يا حرباية كل شوي بلون,misogyny,discredit
5362,مستخدم@ شوفي يا توكل هي كلمه واحده انتي بنت وسخه اساسا صورتك بالبكيني عندي يا بنت القوادين تفووووو علي اصلك,misogyny,discredit
612,مستخدم@ اخرس الله لسانك وكفانا الله شر سمك 🐍🐍🦂🦂,misogyny,damning
4342,مستخدم@ مستخدم@ مستخدم@ لا أعتقد انها تكن العداء لمقاومة. لكن كل اللبنانيين ضد وجود سلاح حزب الله. ال… https://t.co/B134Ccyq5f,none,none
7055,مستخدم@ ياااااربى بماذا تمثل هذة السيدة خطر على السيسى حاجة تجن,none,none
1877,RT مستخدم@: مستخدم@ مستخدم@ مستخدم@ وحدة حقيرة لازم يضبوها فوراً هي وأمثالها,misogyny,discredit
1375,مستخدم@ مستخدم@ لغنم لي مثلك يضلوا ساكتين احسن القافلة تسير والكلاب لي مثل ميشال عون وامثاله تنبح مش بس ه… https://t.co/dz0Kc0Bt75,misogyny,stereotyping & objectification
1244,مستخدم@ اما هذا النكرة لم تعرفى تتعلمى ازى تصفى نيتك وتشلى الغل اللى جواكى وتفهمى الكلام صح مش هتقولى نكرة,misogyny,discredit
2655,مستخدم@ ديما بقلّك سمير صفير كفى عهر ���,misogyny,discredit
7780,مستخدم@ وفقك الله في كل ماتطمحين إليه,none,none
4005,RT مستخدم@: مستخدم@ الجيش خط احمر يا ست,none,none
2712,مستخدم@ يا عمي يا انت عنجد غبية يا ما بتسمعي طرابلس وعكار تأييد للحريري فهمينا يعني انت مع الرئيس الحريري او عملتي ثورة ضده,misogyny,discredit
1377,مستخدم@ شوفي انتي لهجتك و نطقك شو حلوين !!,none,none
7709,مستخدم@ إذا عندك ثأر و حقد على جريدة ألأخبار نحن شو فينا نعملك .. . الثأر ألشخصي ما بيعمل ثورة,none,none
1282,مستخدم@ يجب المطالبة بسحب جائزة نوبل منك... ضاعت هيبتها من يوم شافت وجهك,misogyny,derailing
6171,مستخدم@ مستخدم@ انت واطية حقيرة سافلة وبعد شوي بتشوفي شو راح يردوا عليكي,misogyny,discredit
2084,مستخدم@ كمان صايرة تفهمي بل تكتيك يا بنت أم حسين. منك قليلة ولله . حبيتا منك هيدي يا أمية .,misogyny,discredit
7308,مستخدم@ مستخدم@ مستخدم@ الله يحرقك بنار جهنم,misogyny,damning
4246,مستخدم@ الله يلعن ابو اللي جابك يا حيوانة,misogyny,damning
3204,مستخدم@ حقك ٣ دولار بسوق النخاسة,misogyny,stereotyping & objectification
3372,مستخدم@ اكبر عاهرة انتي وبعدك ميا خليفة,misogyny,discredit
5116,مستخدم@ سيده ديما انت إعلامية مثقفه وفهمانة ليش بس مشكلتك لونك لا فاتح ولا غامق ولا حتى محير ....حددي هدفك السيا… https://t.co/XNSR2fn9mE,none,none
5076,مستخدم@ بلا ف شكلك. من جد وحده معفنه وثقيلة دم. شوفي اللثه عندك سوداء كيف . زي قلبك الخنز,misogyny,stereotyping & objectification
5787,مستخدم@ مستخدم@ عفكرة هي ما بتغرّد متل باقي الناس #بتشنهق �,misogyny,discredit
4053,مستخدم@ انت وحدة بنت كلب الناس بصور عم تتظاهر و ما حدا حكي معهم بس الش..... لمتلك بالنبطية ممنوع يسكرو الطرقات يا واطية ديمة_الواطية#,misogyny,discredit
5002,مستخدم@ الله يعطيكي العافية ست يمنى ويحميكي شايف اكثر العالم بصفحتك يا ذباب إلكتروني يا منافقين وكذابين طبعا مع احترامي الكبير للمحترمين,none,none
220,مستخدم@ الشهداء تاج راسك وتاج رأس معلمك الحرامي بس صوتك كتير رخيص,misogyny,discredit
3766,مستخدم@ #ديما_الشرشوحة #الشرشوحة_ديما,misogyny,discredit
5646,مستخدم@ مستخدم@ معك حق من شوي طلع الحريري واعلن الاستقالة ما شفتيه له له له يا صحفيات العار,misogyny,stereotyping & objectification
2875,مستخدم@ انو ليه صايره كمخه هيك ولوو,misogyny,stereotyping & objectification
397,المشكلة ان العلم اثبت ان الست اذكي من الراجل ازاي معرفش 😂😂😂,misogyny,dominance
2428,مستخدم@ يا بريئة,none,none
5636,مستخدم@ تركوا ازماتهم الداخلية وجائحة كورونا والتفوا لتوكل كرمان وغاده عويس,none,none
1006,مستخدم@ اعوذ بالله من وجهك الشين والله وجهك وجه شكمان مفقوع,misogyny,stereotyping & objectification
2893,مستخدم@ آخ رح نشوف فيكي يوم يا كلبة���,misogyny,discredit
442,مستخدم@ مستخدم@ مستخدم@ خلينالك لهضامي إلك ولثورة,none,none
7003,مستخدم@ بصراحه هيلاري مقالتش حاجه غلط انتي ريحتك طالعه من الصوره يخرب بيتك 🤮🤮,misogyny,stereotyping & objectification
5178,مستخدم@ دخلك انت وين عم تشتغلي اليوم,none,none
6747,مستخدم@ ع شو موحّمة الماما؟,none,none
619,مستخدم@ عرفتي قيمة الجيش دلوقتي يا ليليان ياللي كنتي بتشتمي ف مصر ؟؟ ابقي هيصي بقي ياختي مع الميليشيات,none,none
5995,مستخدم@ اهل طرابلس لازم ينزلوا ع بيروت,none,none
6145,مستخدم@ بكيتيني والله ����,none,none
7861,RT مستخدم@: مستخدم@ اسمعي يا فطيرة الكشك ما حد قدر سبقك بالتسلق على أبواب السلاطين,misogyny,discredit
7361,مستخدم@ الله أكبر شو قوية ديما صادق تضرب بيد من حديد ���,none,none
5273,مستخدم@ كل يوم بقلك خفيفي حمرنة هيدي المرة بدي قلك تحمرني قد مابدك��#السيد_نصرالله_ثقتنا https://t.co/NnPpOWDzVT,misogyny,discredit
163,حابب اقول تنويه وانا بذاكر المادة الوسخة دي، ربنا يسامحه اللي خرج الستات من المطبخ و مسكهم اقسام عشان ادرس الخرة ده و اضيع عليه صحتي و شكراً.,misogyny,stereotyping & objectification
6616,مستخدم@ انضبي انشالله بيقبرك #إلا_السيد,misogyny,damning
1119,مستخدم@ طويلي على رقبتك يا واطية ,misogyny,discredit
2676,مستخدم@ صرمايتو أشرف من راسك خليكي نقبري لعبي ع قدك وما تفكري أنو حجمك بحجم طولك يا ديك النمل,misogyny,dominance
848,مستخدم@ قبَّح الله وجهك,misogyny,damning
3771,مستخدم@ هلّق من كل هالحراك هيدا كان همّك ؟! يا حرام ....,none,none
7211,مستخدم@ اذا بتفهمي، حتى لو كنتي ساقطة فما بيمنع يدافع عنك كمان. عادي,misogyny,discredit
4746,مستخدم@ مستخدم@ صباح الخير للمناضله الاعلاميه ���� �,none,none
5436,RT مستخدم@: مستخدم@ طول عمرا طرابلس هيك.انتوا اشتغلتوا على إلصاق صورة ما بتمثلها فيها كل الفترة السابقة.لما كنا نطلب منكم تجوا تغطوا…,none,none
1102,مستخدم@ ولك خرسي انتي اول وحدة وسخة ما بيطلعلك تحكي وما تجيبي سيرتو بقى العمى شو انك بلا دم,misogyny,discredit
1666,مستخدم@ اذا الشعب يوماً اراد الحياة...بلش يستجيب القدر ��,none,none
3433,مستخدم@ بتعرفي شو شرشوحة بزيادة عليك,misogyny,discredit
3606,بحس انو النسوان متل النظام بضل بقلك احكي عليك الامان ........ لتحكي,none,none
5148,مستخدم@ شغل نسوان و لا يقصد السيدات!!,misogyny,stereotyping & objectification
4745,مستخدم@ تحية من القلب لطرابلس واهلها,none,none
295,مستخدم@ وانت كلم عام وأنت بألف خير ياوردتنا الجميلة,none,none
7391,مستخدم@ غيرانة نفسك فى رئيس راجل جدع ملو هدومه زى السيسى معلش ما فيش منه تانى بح خلاص,none,none
3154,مستخدم@ اللهم عجل بهلاك من اراد بالسعودية، دوله الحرمين سؤ او شر احذروا من هذي الحية القذرة الوسخة https://t.co/fN7CYw3rL9,misogyny,discredit
7034,مستخدم@ بطلي هبد ع صبح يا ولية,misogyny,discredit
1600,مستخدم@ ولك يا عاطلة وبس,misogyny,discredit
6964,مستخدم@ مستخدم@ ديما انت صحافية حرة مستقلة، لا تبالي لشتائمهم.. هيدا نهجن، سلاح غير شرعي وهمجية وتعصب طائفي… https://t.co/fnEAGiisMn,none,none
